partitioning,price,rooms_count,useful_surface,built_surface,bathrooms_count,price_range
semidecomandat,125000,3.0,70.0,80.0,2.0,mediu
decomandat,150000,4.0,91.0,100.0,2.0,mare
decomandat,71500,2.0,59.0,66.0,1.0,mediu
decomandat,69900,2.0,59.0,62.0,1.0,mediu
decomandat,159000,3.0,100.0,130.0,2.0,mare
decomandat,60900,2.0,53.0,63.0,1.0,mic
semidecomandat,68500,3.0,55.0,59.0,1.0,mediu
decomandat,57000,2.0,54.0,65.0,1.0,mic
semidecomandat,50000,2.0,60.0,,1.0,mic
decomandat,105000,4.0,103.0,113.0,2.0,mediu
semidecomandat,75000,2.0,54.0,60.0,1.0,mediu
decomandat,657000,5.0,179.0,217.0,3.0,mare
semidecomandat,77900,2.0,57.0,67.0,1.0,mediu
decomandat,63000,1.0,40.0,40.0,1.0,mic
semidecomandat,148500,4.0,82.0,90.0,2.0,mare
decomandat,126000,3.0,90.0,90.0,2.0,mediu
semidecomandat,93000,3.0,75.0,96.0,2.0,mediu
semidecomandat,150000,3.0,60.0,81.0,1.0,mare
decomandat,35000,1.0,32.0,,1.0,mic
decomandat,70900,2.0,48.0,64.0,1.0,mediu
decomandat,135000,3.0,,,2.0,mediu
semidecomandat,35000,1.0,24.0,28.0,1.0,mic
decomandat,53000,1.0,27.0,35.0,1.0,mic
decomandat,230000,3.0,85.0,220.0,2.0,mare
decomandat,116900,2.0,62.0,73.0,1.0,mediu
decomandat,160000,3.0,88.0,98.0,2.0,mare
semidecomandat,119000,2.0,49.0,57.0,1.0,mediu
decomandat,85000,2.0,52.0,60.0,1.0,mediu
decomandat,57000,2.0,55.0,,1.0,mic
semidecomandat,60500,2.0,46.0,,1.0,mic
semidecomandat,39900,1.0,36.0,40.0,1.0,mic
semidecomandat,74900,3.0,65.0,70.0,2.0,mediu
semidecomandat,90000,2.0,49.0,60.0,1.0,mediu
semidecomandat,129900,3.0,77.0,96.0,2.0,mediu
decomandat,59000,1.0,4.0,48.0,1.0,mic
semidecomandat,80000,2.0,73.0,83.0,1.0,mediu
decomandat,169000,3.0,80.0,,2.0,mare
decomandat,120000,2.0,67.0,83.0,1.0,mediu
decomandat,87200,2.0,62.0,75.0,1.0,mediu
semidecomandat,164000,3.0,62.0,90.0,1.0,mare
semidecomandat,126050,2.0,65.0,80.0,1.0,mediu
decomandat,95000,3.0,75.0,90.0,1.0,mediu
decomandat,89400,3.0,79.0,91.0,2.0,mediu
semidecomandat,85000,3.0,67.0,75.0,1.0,mediu
decomandat,139900,4.0,84.0,84.0,2.0,mediu
semidecomandat,45000,1.0,35.0,41.0,1.0,mic
semidecomandat,59900,2.0,50.0,64.0,1.0,mic
decomandat,72000,2.0,54.0,64.0,1.0,mediu
decomandat,147500,3.0,77.0,82.0,2.0,mare
decomandat,71000,2.0,63.0,73.0,1.0,mediu
decomandat,99000,2.0,50.0,50.0,1.0,mediu
,26500,1.0,20.0,,1.0,mic
semidecomandat,101905,4.0,136.0,144.0,2.0,mediu
decomandat,104000,3.0,64.0,78.0,2.0,mediu
semidecomandat,77000,2.0,40.0,,1.0,mediu
decomandat,48000,2.0,47.0,53.0,1.0,mic
semidecomandat,110000,2.0,62.0,65.0,1.0,mediu
decomandat,355000,4.0,132.0,154.0,3.0,mare
decomandat,66000,3.0,63.0,63.0,1.0,mediu
semidecomandat,77699,4.0,78.0,85.0,2.0,mediu
decomandat,38000,1.0,33.0,,1.0,mic
semidecomandat,42500,1.0,40.0,50.0,1.0,mic
decomandat,159000,2.0,62.0,67.0,1.0,mare
decomandat,400000,3.0,111.0,145.0,3.0,mare
circular,53000,3.0,52.0,60.0,1.0,mic
semidecomandat,76000,2.0,56.0,65.0,1.0,mediu
decomandat,139000,3.0,68.0,72.0,2.0,mediu
decomandat,78000,3.0,90.0,100.0,3.0,mediu
decomandat,122200,2.0,52.0,73.0,1.0,mediu
decomandat,112000,3.0,78.0,84.0,1.0,mediu
decomandat,110000,3.0,77.0,92.0,2.0,mediu
decomandat,80000,3.0,65.0,74.0,1.0,mediu
decomandat,69900,2.0,56.0,,1.0,mediu
decomandat,145000,3.0,128.0,154.0,2.0,mare
semidecomandat,116306,3.0,69.0,98.0,2.0,mediu
decomandat,199000,6.0,194.0,326.0,4.0,mare
decomandat,92000,4.0,88.0,99.0,2.0,mediu
semidecomandat,81800,2.0,51.0,60.0,1.0,mediu
semidecomandat,87999,2.0,38.0,40.0,1.0,mediu
decomandat,120000,3.0,60.0,64.0,1.0,mediu
decomandat,82000,2.0,60.0,75.0,1.0,mediu
decomandat,87000,3.0,70.0,70.0,2.0,mediu
decomandat,93000,2.0,56.0,70.0,1.0,mediu
decomandat,285000,3.0,128.0,144.0,3.0,mare
decomandat,82629,2.0,57.0,64.0,1.0,mediu
decomandat,135000,3.0,90.0,110.0,1.0,mediu
decomandat,49300,2.0,50.0,61.0,1.0,mic
semidecomandat,52500,3.0,58.0,65.0,1.0,mic
decomandat,69000,2.0,57.0,57.0,1.0,mediu
decomandat,111000,4.0,90.0,100.0,2.0,mediu
decomandat,54100,2.0,50.0,57.0,1.0,mic
semidecomandat,110000,3.0,85.0,85.0,1.0,mediu
decomandat,219640,2.0,80.0,94.0,2.0,mare
decomandat,50000,2.0,50.0,50.0,1.0,mic
decomandat,122000,2.0,52.0,73.0,1.0,mediu
semidecomandat,105000,3.0,95.0,,2.0,mediu
semidecomandat,107000,3.0,80.0,99.0,1.0,mediu
decomandat,41000,2.0,47.0,52.0,1.0,mic
semidecomandat,32000,2.0,36.0,42.0,1.0,mic
decomandat,135000,3.0,75.0,95.0,2.0,mediu
semidecomandat,49000,1.0,31.0,31.0,1.0,mic
decomandat,65900,2.0,63.0,85.0,1.0,mediu
decomandat,86000,3.0,65.0,75.0,2.0,mediu
decomandat,139500,2.0,67.0,81.0,1.0,mediu
decomandat,124500,3.0,86.0,96.0,2.0,mediu
decomandat,275000,3.0,123.0,161.0,3.0,mare
semidecomandat,154000,3.0,106.0,,3.0,mare
decomandat,62000,2.0,57.0,66.0,1.0,mic
decomandat,58500,2.0,66.0,76.0,1.0,mic
decomandat,169900,3.0,75.0,99.0,2.0,mare
semidecomandat,215000,5.0,119.0,,2.0,mare
decomandat,58000,2.0,44.0,56.0,1.0,mic
decomandat,57475,2.0,68.0,75.0,1.0,mic
decomandat,68150,1.0,36.0,50.0,1.0,mediu
decomandat,45650,2.0,50.0,60.0,1.0,mic
semidecomandat,764650,5.0,180.0,400.0,4.0,mare
decomandat,60000,2.0,51.0,65.0,1.0,mic
decomandat,125213,2.0,53.0,66.0,1.0,mediu
semidecomandat,65900,2.0,54.0,60.0,1.0,mediu
semidecomandat,286000,4.0,102.0,130.0,3.0,mare
decomandat,91000,3.0,70.0,75.0,1.0,mediu
decomandat,101500,1.0,37.0,46.0,1.0,mediu
semidecomandat,67000,1.0,40.0,49.0,1.0,mediu
semidecomandat,550000,5.0,156.0,180.0,1.0,mare
decomandat,106000,2.0,45.0,60.0,1.0,mediu
decomandat,222750,3.0,84.0,101.0,2.0,mare
decomandat,84000,2.0,77.0,104.0,1.0,mediu
semidecomandat,80000,2.0,59.0,66.0,1.0,mediu
decomandat,79900,2.0,45.0,55.0,1.0,mediu
decomandat,99500,3.0,78.0,108.0,2.0,mediu
decomandat,115000,3.0,50.0,100.0,3.0,mediu
decomandat,71000,3.0,73.0,102.0,2.0,mediu
decomandat,185000,3.0,87.0,104.0,2.0,mare
semidecomandat,119000,3.0,66.0,92.0,2.0,mediu
decomandat,780000,4.0,170.0,188.0,3.0,mare
decomandat,1000000,4.0,334.0,396.0,3.0,mare
decomandat,94000,3.0,85.0,,2.0,mediu
decomandat,118000,3.0,75.0,91.0,2.0,mediu
decomandat,255000,3.0,82.0,100.0,2.0,mare
decomandat,52723,2.0,48.0,57.0,1.0,mic
decomandat,114100,3.0,108.0,123.0,2.0,mediu
semidecomandat,210000,3.0,68.0,120.0,1.0,mare
decomandat,53000,3.0,76.0,88.0,2.0,mic
decomandat,242424,4.0,106.0,131.0,3.0,mare
decomandat,145000,3.0,70.0,83.0,2.0,mare
decomandat,163000,3.0,78.0,85.0,2.0,mare
semidecomandat,137000,2.0,67.0,67.0,1.0,mediu
decomandat,390000,5.0,140.0,250.0,3.0,mare
decomandat,92500,2.0,52.0,62.0,1.0,mediu
decomandat,68000,2.0,55.0,,1.0,mediu
semidecomandat,82000,3.0,70.0,80.0,1.0,mediu
decomandat,49450,2.0,58.0,58.0,1.0,mic
semidecomandat,83000,3.0,70.0,74.0,1.0,mediu
semidecomandat,88900,2.0,51.0,85.0,1.0,mediu
decomandat,85000,2.0,57.0,59.0,1.0,mediu
decomandat,129000,3.0,71.0,,2.0,mediu
decomandat,94038,3.0,64.0,73.0,1.0,mediu
semidecomandat,44000,1.0,30.0,37.0,1.0,mic
decomandat,100000,2.0,50.0,60.0,1.0,mediu
decomandat,129500,3.0,72.0,90.0,2.0,mediu
decomandat,328000,4.0,132.0,,3.0,mare
decomandat,64000,3.0,,,1.0,mic
decomandat,75000,2.0,55.0,65.0,1.0,mediu
decomandat,190000,4.0,90.0,110.0,2.0,mare
decomandat,176990,3.0,96.0,106.0,2.0,mare
decomandat,126900,2.0,49.0,63.0,1.0,mediu
decomandat,330000,5.0,140.0,150.0,3.0,mare
decomandat,56228,2.0,53.0,57.0,1.0,mic
semidecomandat,84000,3.0,61.0,65.0,1.0,mediu
decomandat,235000,4.0,108.0,145.0,3.0,mare
decomandat,69900,2.0,59.0,71.0,1.0,mediu
,565210,3.0,111.0,305.0,3.0,mare
decomandat,229000,4.0,116.0,,2.0,mare
decomandat,189000,3.0,80.0,210.0,2.0,mare
decomandat,98000,2.0,57.0,,2.0,mediu
decomandat,239000,3.0,117.0,,2.0,mare
decomandat,41400,2.0,46.0,55.0,1.0,mic
semidecomandat,160000,2.0,64.0,88.0,1.0,mare
semidecomandat,45000,1.0,29.0,29.0,1.0,mic
decomandat,52900,2.0,55.0,66.0,1.0,mic
semidecomandat,92400,3.0,68.0,79.0,2.0,mediu
semidecomandat,34900,1.0,27.0,30.0,1.0,mic
decomandat,86790,4.0,99.0,144.0,3.0,mediu
,189999,4.0,111.0,130.0,2.0,mare
decomandat,385000,4.0,122.0,125.0,3.0,mare
decomandat,83000,3.0,66.0,,2.0,mediu
decomandat,169500,3.0,105.0,120.0,2.0,mare
decomandat,39000,1.0,39.0,44.0,1.0,mic
,97000,2.0,65.0,,2.0,mediu
decomandat,117000,2.0,60.0,80.0,1.0,mediu
decomandat,57000,2.0,51.0,59.0,1.0,mic
decomandat,106700,2.0,50.0,58.0,1.0,mediu
semidecomandat,95000,2.0,55.0,88.0,1.0,mediu
circular,79900,3.0,64.0,74.0,1.0,mediu
decomandat,60000,2.0,59.0,65.0,1.0,mic
decomandat,680000,4.0,170.0,205.0,2.0,mare
decomandat,88000,3.0,62.0,97.0,2.0,mediu
semidecomandat,202000,3.0,95.0,114.0,2.0,mare
decomandat,71000,2.0,57.0,60.0,1.0,mediu
decomandat,73001,2.0,59.0,65.0,1.0,mediu
decomandat,54998,1.0,37.0,47.0,1.0,mic
decomandat,330000,5.0,145.0,190.0,3.0,mare
semidecomandat,164900,3.0,70.0,88.0,2.0,mare
semidecomandat,92500,2.0,51.0,55.0,1.0,mediu
decomandat,66000,2.0,56.0,56.0,1.0,mediu
semidecomandat,546882,4.0,156.0,209.0,3.0,mare
decomandat,96500,2.0,62.0,71.0,1.0,mediu
decomandat,46500,1.0,42.0,70.0,1.0,mic
semidecomandat,48000,2.0,45.0,,1.0,mic
decomandat,250000,4.0,120.0,144.0,2.0,mare
decomandat,44000,2.0,49.0,59.0,1.0,mic
decomandat,72000,3.0,72.0,80.0,1.0,mediu
decomandat,66999,3.0,60.0,65.0,1.0,mediu
decomandat,76000,3.0,75.0,88.0,1.0,mediu
decomandat,198000,3.0,86.0,91.0,2.0,mare
circular,65000,3.0,59.0,65.0,1.0,mic
decomandat,73000,2.0,52.0,55.0,1.0,mediu
decomandat,96125,2.0,54.0,75.0,1.0,mediu
semidecomandat,133000,4.0,88.0,92.0,2.0,mediu
decomandat,135900,3.0,80.0,90.0,2.0,mediu
decomandat,52600,2.0,49.0,,1.0,mic
decomandat,40538,1.0,35.0,38.0,1.0,mic
decomandat,54060,2.0,53.0,56.0,1.0,mic
decomandat,89900,2.0,55.0,69.0,1.0,mediu
decomandat,55650,2.0,53.0,63.0,1.0,mic
decomandat,92000,3.0,85.0,99.0,2.0,mediu
decomandat,58767,2.0,61.0,67.0,1.0,mic
decomandat,140000,3.0,77.0,84.0,1.0,mediu
semidecomandat,88000,3.0,61.0,71.0,1.0,mediu
decomandat,139000,2.0,68.0,87.0,2.0,mediu
decomandat,395000,3.0,106.0,115.0,2.0,mare
decomandat,66900,2.0,66.0,73.0,1.0,mediu
decomandat,57500,2.0,66.0,78.0,1.0,mic
decomandat,90000,2.0,55.0,57.0,1.0,mediu
semidecomandat,79900,3.0,63.0,70.0,1.0,mediu
decomandat,74999,3.0,69.0,75.0,1.0,mediu
decomandat,90000,3.0,70.0,83.0,2.0,mediu
nedecomandat,133200,3.0,91.0,202.0,3.0,mediu
decomandat,572842,3.0,116.0,148.0,3.0,mare
semidecomandat,69900,2.0,57.0,60.0,1.0,mediu
decomandat,260000,3.0,95.0,101.0,1.0,mare
decomandat,80953,2.0,59.0,97.0,1.0,mediu
semidecomandat,73000,2.0,71.0,75.0,1.0,mediu
decomandat,84000,3.0,71.0,85.0,2.0,mediu
decomandat,209000,3.0,118.0,228.0,2.0,mare
decomandat,109523,2.0,71.0,89.0,1.0,mediu
decomandat,68430,1.0,45.0,54.0,1.0,mediu
semidecomandat,109000,4.0,88.0,88.0,2.0,mediu
decomandat,139000,2.0,85.0,98.0,1.0,mediu
decomandat,74000,3.0,60.0,77.0,1.0,mediu
decomandat,113500,3.0,110.0,122.0,2.0,mediu
decomandat,113000,3.0,89.0,100.0,1.0,mediu
decomandat,52140,2.0,50.0,60.0,1.0,mic
decomandat,65715,2.0,58.0,67.0,1.0,mediu
decomandat,89000,2.0,60.0,,1.0,mediu
decomandat,59900,2.0,50.0,55.0,1.0,mic
decomandat,87000,3.0,68.0,81.0,2.0,mediu
decomandat,127500,3.0,71.0,93.0,2.0,mediu
decomandat,75000,3.0,61.0,70.0,1.0,mediu
decomandat,92500,2.0,53.0,63.0,1.0,mediu
decomandat,42000,2.0,48.0,53.0,1.0,mic
decomandat,360000,3.0,120.0,,2.0,mare
decomandat,76000,2.0,45.0,52.0,1.0,mediu
decomandat,420000,3.0,143.0,186.0,2.0,mare
,125000,3.0,80.0,90.0,1.0,mediu
decomandat,136800,3.0,104.0,167.0,2.0,mediu
,160000,4.0,150.0,150.0,2.0,mare
decomandat,77700,3.0,77.0,93.0,2.0,mediu
decomandat,66900,1.0,42.0,52.0,1.0,mediu
decomandat,80000,2.0,55.0,65.0,1.0,mediu
decomandat,67000,2.0,55.0,65.0,1.0,mediu
semidecomandat,85000,2.0,57.0,57.0,1.0,mediu
decomandat,108300,4.0,85.0,89.0,2.0,mediu
semidecomandat,44900,1.0,28.0,28.0,1.0,mic
decomandat,154999,4.0,100.0,120.0,3.0,mare
decomandat,498000,4.0,182.0,240.0,3.0,mare
decomandat,115000,2.0,52.0,58.0,1.0,mediu
semidecomandat,159600,3.0,80.0,109.0,2.0,mare
decomandat,71500,2.0,58.0,69.0,1.0,mediu
semidecomandat,46990,2.0,45.0,48.0,1.0,mic
decomandat,98000,3.0,74.0,,2.0,mediu
decomandat,185000,3.0,78.0,100.0,1.0,mare
decomandat,47619,2.0,57.0,63.0,1.0,mic
semidecomandat,258000,3.0,107.0,130.0,2.0,mare
decomandat,56500,2.0,51.0,56.0,1.0,mic
decomandat,71900,3.0,66.0,76.0,2.0,mediu
decomandat,77000,1.0,36.0,40.0,1.0,mediu
semidecomandat,115000,3.0,75.0,98.0,1.0,mediu
,37000,2.0,37.0,,1.0,mic
semidecomandat,69950,3.0,63.0,66.0,1.0,mediu
decomandat,123000,2.0,51.0,53.0,1.0,mediu
decomandat,117000,3.0,110.0,130.0,2.0,mediu
decomandat,108500,3.0,66.0,,2.0,mediu
decomandat,61309,2.0,46.0,,1.0,mic
decomandat,39900,1.0,38.0,46.0,1.0,mic
semidecomandat,499900,4.0,218.0,308.0,3.0,mare
decomandat,52900,2.0,60.0,72.0,1.0,mic
semidecomandat,148000,3.0,105.0,125.0,2.0,mare
semidecomandat,56000,3.0,46.0,57.0,1.0,mic
semidecomandat,128000,2.0,77.0,97.0,2.0,mediu
decomandat,514399,4.0,107.0,133.0,3.0,mare
semidecomandat,130000,4.0,77.0,84.0,2.0,mediu
semidecomandat,115000,2.0,43.0,146.0,1.0,mediu
decomandat,51000,2.0,51.0,61.0,1.0,mic
semidecomandat,105000,2.0,54.0,64.0,1.0,mediu
decomandat,123000,2.0,57.0,65.0,1.0,mediu
decomandat,129000,2.0,70.0,,1.0,mediu
semidecomandat,248000,3.0,80.0,244.0,2.0,mare
decomandat,71500,1.0,30.0,35.0,1.0,mediu
decomandat,141000,3.0,76.0,82.0,2.0,mediu
decomandat,89100,2.0,59.0,70.0,1.0,mediu
decomandat,130000,3.0,82.0,,2.0,mediu
decomandat,74700,3.0,68.0,78.0,2.0,mediu
decomandat,40300,1.0,36.0,45.0,1.0,mic
decomandat,385000,4.0,120.0,,3.0,mare
decomandat,69660,3.0,75.0,86.0,1.0,mediu
decomandat,114900,3.0,100.0,,3.0,mediu
decomandat,42000,1.0,32.0,42.0,1.0,mic
semidecomandat,80686,2.0,50.0,68.0,1.0,mediu
decomandat,72000,3.0,68.0,95.0,2.0,mediu
decomandat,85000,2.0,55.0,60.0,1.0,mediu
decomandat,549800,3.0,140.0,160.0,2.0,mare
,109900,3.0,61.0,80.0,1.0,mediu
decomandat,174900,3.0,75.0,89.0,2.0,mare
semidecomandat,43000,2.0,44.0,55.0,1.0,mic
semidecomandat,349900,3.0,146.0,170.0,2.0,mare
decomandat,40900,2.0,48.0,58.0,1.0,mic
decomandat,48000,1.0,42.0,42.0,1.0,mic
decomandat,155000,3.0,131.0,150.0,2.0,mare
decomandat,244874,3.0,115.0,137.0,2.0,mare
decomandat,87000,3.0,68.0,80.0,1.0,mediu
decomandat,145000,2.0,53.0,58.0,1.0,mare
decomandat,43900,2.0,38.0,39.0,1.0,mic
decomandat,98000,2.0,50.0,69.0,1.0,mediu
decomandat,98000,3.0,91.0,,2.0,mediu
semidecomandat,164000,3.0,78.0,100.0,2.0,mare
semidecomandat,82000,3.0,64.0,70.0,1.0,mediu
decomandat,119000,3.0,79.0,102.0,2.0,mediu
decomandat,90000,3.0,67.0,,2.0,mediu
decomandat,350000,4.0,122.0,141.0,3.0,mare
semidecomandat,99500,2.0,66.0,75.0,1.0,mediu
circular,339000,5.0,154.0,180.0,3.0,mare
semidecomandat,229000,4.0,118.0,140.0,2.0,mare
decomandat,395000,3.0,98.0,120.0,2.0,mare
decomandat,86000,2.0,60.0,72.0,1.0,mediu
decomandat,93000,3.0,72.0,78.0,2.0,mediu
semidecomandat,36500,2.0,42.0,50.0,1.0,mic
decomandat,66000,3.0,61.0,81.0,2.0,mediu
decomandat,270000,3.0,77.0,130.0,2.0,mare
decomandat,210000,4.0,113.0,,2.0,mare
decomandat,89900,4.0,94.0,106.0,2.0,mediu
decomandat,129000,3.0,84.0,87.0,1.0,mediu
semidecomandat,66500,2.0,50.0,50.0,1.0,mediu
semidecomandat,240000,3.0,127.0,,3.0,mare
decomandat,325000,3.0,98.0,127.0,2.0,mare
semidecomandat,85000,2.0,55.0,,1.0,mediu
decomandat,92000,3.0,76.0,80.0,1.0,mediu
semidecomandat,65300,2.0,49.0,62.0,1.0,mediu
decomandat,83100,3.0,,,2.0,mediu
decomandat,155000,3.0,146.0,146.0,2.0,mare
semidecomandat,125000,3.0,65.0,72.0,2.0,mediu
decomandat,66000,3.0,64.0,74.0,2.0,mediu
semidecomandat,116900,2.0,57.0,75.0,1.0,mediu
decomandat,39805,1.0,43.0,56.0,1.0,mic
decomandat,77900,3.0,74.0,84.0,2.0,mediu
decomandat,76400,2.0,65.0,71.0,1.0,mediu
decomandat,151008,3.0,75.0,115.0,2.0,mare
decomandat,56100,2.0,51.0,58.0,1.0,mic
decomandat,60000,2.0,55.0,65.0,1.0,mic
decomandat,136500,3.0,80.0,80.0,2.0,mediu
decomandat,180000,2.0,70.0,85.0,1.0,mare
decomandat,125000,2.0,131.0,144.0,1.0,mediu
semidecomandat,176000,3.0,77.0,90.0,2.0,mare
decomandat,116800,2.0,71.0,81.0,1.0,mediu
decomandat,49990,2.0,45.0,52.0,1.0,mic
decomandat,39700,1.0,37.0,46.0,1.0,mic
decomandat,57749,2.0,55.0,65.0,1.0,mic
decomandat,44000,2.0,30.0,38.0,1.0,mic
decomandat,89000,2.0,57.0,61.0,1.0,mediu
decomandat,90000,2.0,60.0,70.0,1.0,mediu
decomandat,75000,2.0,54.0,57.0,1.0,mediu
semidecomandat,89000,2.0,55.0,55.0,1.0,mediu
semidecomandat,195000,2.0,93.0,115.0,2.0,mare
semidecomandat,80000,3.0,66.0,70.0,1.0,mediu
decomandat,120000,2.0,54.0,65.0,1.0,mediu
decomandat,81814,2.0,57.0,64.0,1.0,mediu
semidecomandat,175000,3.0,75.0,,2.0,mare
decomandat,483000,4.0,111.0,135.0,3.0,mare
decomandat,36000,1.0,35.0,40.0,1.0,mic
semidecomandat,75000,2.0,50.0,55.0,1.0,mediu
decomandat,280000,3.0,101.0,130.0,2.0,mare
decomandat,44000,1.0,41.0,50.0,1.0,mic
semidecomandat,163680,2.0,41.0,52.0,1.0,mare
semidecomandat,18500,1.0,15.0,18.0,1.0,mic
semidecomandat,69900,3.0,62.0,73.0,1.0,mediu
decomandat,127000,3.0,90.0,,2.0,mediu
decomandat,26000,1.0,41.0,51.0,1.0,mic
decomandat,88000,3.0,90.0,110.0,1.0,mediu
decomandat,269000,3.0,79.0,85.0,2.0,mare
semidecomandat,51000,2.0,59.0,59.0,1.0,mic
decomandat,98000,2.0,76.0,80.0,1.0,mediu
semidecomandat,72900,2.0,58.0,62.0,1.0,mediu
decomandat,105366,2.0,67.0,85.0,1.0,mediu
decomandat,54950,2.0,55.0,65.0,1.0,mic
decomandat,148000,2.0,67.0,75.0,1.0,mare
decomandat,280000,4.0,115.0,170.0,3.0,mare
decomandat,62900,2.0,51.0,53.0,1.0,mic
decomandat,289000,3.0,84.0,100.0,2.0,mare
semidecomandat,136185,3.0,83.0,104.0,2.0,mediu
decomandat,85000,3.0,83.0,83.0,1.0,mediu
decomandat,98000,3.0,74.0,,2.0,mediu
decomandat,64900,2.0,56.0,70.0,1.0,mic
decomandat,240000,2.0,82.0,101.0,2.0,mare
decomandat,222750,3.0,78.0,101.0,2.0,mare
semidecomandat,51900,2.0,37.0,38.0,1.0,mic
decomandat,111400,2.0,50.0,108.0,1.0,mediu
semidecomandat,93000,3.0,81.0,,2.0,mediu
decomandat,133000,3.0,63.0,,2.0,mediu
decomandat,89900,2.0,55.0,70.0,1.0,mediu
decomandat,56000,2.0,49.0,58.0,1.0,mic
decomandat,285000,3.0,120.0,160.0,2.0,mare
,135000,3.0,64.0,68.0,2.0,mediu
semidecomandat,79900,3.0,65.0,68.0,1.0,mediu
decomandat,135500,2.0,51.0,55.0,1.0,mediu
decomandat,79520,3.0,79.0,95.0,2.0,mediu
semidecomandat,77000,2.0,60.0,65.0,1.0,mediu
circular,145000,4.0,100.0,,1.0,mare
decomandat,58900,2.0,50.0,65.0,1.0,mic
decomandat,79900,3.0,79.0,89.0,2.0,mediu
decomandat,66667,2.0,58.0,73.0,1.0,mediu
decomandat,127800,3.0,142.0,,1.0,mediu
semidecomandat,159000,3.0,70.0,108.0,2.0,mare
decomandat,53000,1.0,38.0,40.0,1.0,mic
decomandat,116000,3.0,66.0,70.0,2.0,mediu
decomandat,37750,1.0,37.0,45.0,1.0,mic
semidecomandat,185000,3.0,84.0,84.0,1.0,mare
decomandat,81900,2.0,47.0,54.0,1.0,mediu
decomandat,121590,2.0,68.0,79.0,1.0,mediu
decomandat,195000,3.0,90.0,,2.0,mare
semidecomandat,57000,2.0,46.0,,1.0,mic
decomandat,66150,2.0,,,1.0,mediu
decomandat,80000,3.0,68.0,,1.0,mediu
decomandat,260000,7.0,200.0,400.0,3.0,mare
decomandat,171290,2.0,56.0,67.0,1.0,mare
decomandat,110000,3.0,71.0,,2.0,mediu
decomandat,155000,3.0,100.0,,2.0,mare
decomandat,65000,3.0,60.0,65.0,1.0,mic
decomandat,115000,3.0,63.0,104.0,2.0,mediu
,86771,2.0,55.0,73.0,1.0,mediu
decomandat,110000,3.0,69.0,85.0,2.0,mediu
decomandat,135000,2.0,54.0,102.0,1.0,mediu
decomandat,119000,2.0,55.0,66.0,2.0,mediu
decomandat,72380,2.0,70.0,82.0,1.0,mediu
semidecomandat,22500,1.0,26.0,26.0,1.0,mic
decomandat,177000,2.0,56.0,71.0,1.0,mare
,40500,1.0,30.0,,1.0,mic
decomandat,119900,3.0,94.0,110.0,2.0,mediu
decomandat,238000,3.0,108.0,,2.0,mare
decomandat,65000,2.0,60.0,76.0,1.0,mic
decomandat,67000,2.0,52.0,52.0,1.0,mediu
decomandat,59000,2.0,37.0,41.0,1.0,mic
decomandat,237500,5.0,160.0,190.0,3.0,mare
decomandat,319000,3.0,93.0,100.0,2.0,mare
semidecomandat,73000,3.0,60.0,70.0,1.0,mediu
circular,89000,3.0,69.0,82.0,1.0,mediu
semidecomandat,74000,2.0,52.0,57.0,1.0,mediu
semidecomandat,189000,3.0,92.0,96.0,2.0,mare
decomandat,164000,2.0,69.0,79.0,1.0,mare
semidecomandat,45000,2.0,47.0,56.0,1.0,mic
decomandat,52900,2.0,48.0,56.0,1.0,mic
semidecomandat,98500,3.0,60.0,64.0,1.0,mediu
decomandat,309000,3.0,128.0,155.0,3.0,mare
decomandat,240000,2.0,68.0,78.0,2.0,mare
decomandat,650000,3.0,179.0,192.0,3.0,mare
semidecomandat,93500,3.0,72.0,85.0,1.0,mediu
decomandat,287600,3.0,95.0,132.0,2.0,mare
decomandat,44500,2.0,53.0,60.0,1.0,mic
decomandat,65000,1.0,35.0,38.0,1.0,mic
decomandat,154990,4.0,106.0,116.0,2.0,mare
semidecomandat,689000,4.0,160.0,180.0,3.0,mare
circular,64900,2.0,57.0,57.0,1.0,mic
decomandat,67800,2.0,72.0,87.0,1.0,mediu
decomandat,79500,2.0,54.0,54.0,1.0,mediu
decomandat,139000,3.0,75.0,,2.0,mediu
decomandat,139786,3.0,99.0,115.0,2.0,mediu
decomandat,255000,5.0,141.0,232.0,2.0,mare
decomandat,88000,3.0,69.0,8.0,2.0,mediu
semidecomandat,244000,4.0,130.0,136.0,2.0,mare
decomandat,59100,2.0,47.0,50.0,1.0,mic
decomandat,75000,3.0,86.0,95.0,2.0,mediu
semidecomandat,99500,3.0,80.0,,2.0,mediu
decomandat,94800,3.0,90.0,98.0,1.0,mediu
decomandat,68500,2.0,56.0,56.0,1.0,mediu
decomandat,121900,4.0,90.0,100.0,2.0,mediu
decomandat,175000,2.0,56.0,81.0,2.0,mare
semidecomandat,161000,3.0,70.0,84.0,1.0,mare
decomandat,89000,2.0,64.0,68.0,1.0,mediu
decomandat,38000,1.0,48.0,55.0,1.0,mic
decomandat,55000,2.0,66.0,78.0,1.0,mic
decomandat,238000,3.0,108.0,118.0,2.0,mare
semidecomandat,110000,2.0,51.0,60.0,1.0,mediu
decomandat,85000,3.0,64.0,78.0,1.0,mediu
decomandat,267000,3.0,107.0,123.0,2.0,mare
decomandat,174000,4.0,124.0,140.0,3.0,mare
semidecomandat,65000,2.0,41.0,52.0,1.0,mic
decomandat,135000,4.0,102.0,120.0,2.0,mediu
